names,scores,logfoldchanges,pvals,pvals_adj
MAZ,2.7829144,0.016999984,0.005802518968439218,0.01437270088735043
HMGCL,2.7827458,0.026825326,0.005835991492096156,0.014439610975032649
MEG8,2.7821476,0.5295399,0.005924597344817148,0.014635443195362401
FBXW5,2.780441,0.014623665,0.005832149539722896,0.01443188000493791
HMGN3,2.7800786,0.015755003,0.005847473314196299,0.01446446183880501
SLC37A3,2.7786553,0.018300705,0.0058681384870568265,0.014512011073461492
ERCC3,2.777761,0.012189568,0.00590324608570388,0.014591658035654338
CDK20,2.777409,0.019339936,0.005913914781517886,0.014614437731799145
NTF4,2.7771766,0.5566446,0.005972684760491903,0.014739753681498541
C1orf43,2.7762232,0.016480964,0.006026266640982915,0.0148555853796464
KBTBD8,2.7751,0.041954115,0.0059826010691501185,0.01476060440387075
SF3B5,2.7746847,0.02129077,0.005985452513454144,0.014765828775680008
CLCNKB,2.7737477,0.3840987,0.006041206447599876,0.014886941611074756
HARBI1,2.7731495,0.026064245,0.006016573097158745,0.014837143609786668
PAN2,2.7728987,0.022956237,0.006003928780968569,0.014808091247004076
AGK,2.7716289,0.016550275,0.006029536726782323,0.014860004884161063
CHST4,2.7714627,0.49977878,0.006083788301298743,0.014979029867277947
YIF1A,2.771253,0.019146197,0.005956131189721572,0.01470611773132285
RRP7B,2.7706068,0.055979494,0.006070178654580105,0.014951010550054182
SIP1,2.7699523,0.026069298,0.006093101360497506,0.014994680486940165
C6orf118,2.7684865,0.14893626,0.006027435465770848,0.014856646250965196
ZNF12,2.7683578,0.019470748,0.006107048694770398,0.015027104408193598
TES,2.7681055,0.06901294,0.00611398323365229,0.015040488468405083
NCRNA00110,2.7679696,0.13563885,0.006056737119323992,0.014919730300790995
ANKRD54,2.7664583,0.017836718,0.006132563969143896,0.015071453937360969
SLC25A45,2.7660167,0.068460904,0.006108903485256229,0.015029830049698522
PRICKLE4,2.7659059,0.06964064,0.006156543204253643,0.015124842616091684
CCDC106,2.765898,0.02226224,0.006087832581657751,0.01498531945158334
C1orf85,2.7657406,0.04487492,0.006170657517157248,0.01515396581178827
TBC1D19,2.765474,0.028755778,0.006093126204430651,0.014994680486940165
ZNF304,2.7651808,0.02286267,0.006121412898946867,0.015053243454469267
SRY,2.7646112,0.7482922,0.006222339723159172,0.015260396263625041
ZSCAN5A,2.764281,0.037561003,0.006142922179770589,0.015093222815415816
C2CD4B,2.764146,0.22314608,0.006129802559026711,0.015068348959249678
FAM86D,2.7641003,0.049948696,0.006204664746425577,0.015224471931770919
PFDN6,2.763976,0.019884702,0.006137450654465431,0.015081621139188412
LOC402377,2.7639096,0.10185726,0.006158764330453378,0.015126604907833116
TRIM4,2.7638595,0.021642143,0.006116244955833317,0.0150442127425669
ATAD5,2.7634125,0.059052303,0.006157511658842171,0.01512537479274564
KLHDC7B,2.761447,0.16338217,0.006188592689492465,0.01518994472443216
PARP9,2.760893,0.03784956,0.006208244277944166,0.01522768329476722
ITPKC,2.7605588,0.037009098,0.006247183819507836,0.015311993674568548
SLC36A4,2.7605042,0.024800822,0.006205677732639649,0.01522454313864503
TCF7,2.7604558,0.058653813,0.006181657465144524,0.015175422194481699
GRK4,2.7594626,0.020568823,0.006282258902250931,0.015386715923482376
NADK,2.7592895,0.021527736,0.006231461503864319,0.015277180421001995
TP53,2.759259,0.031573325,0.006206207290984585,0.01522454313864503
HAMP,2.7588122,0.17585576,0.006276801160224209,0.015375220472591091
CD68,2.758651,0.040850952,0.006230043199122619,0.015275564787318566
RFC5,2.7579815,0.028151765,0.006300968654993998,0.015425028887949532
NT5C3,2.7576027,0.018696321,0.006229727105793756,0.015275564787318566
XKR9,2.757237,0.16261828,0.006289066311113909,0.015401513821909874
IL22RA1,2.757222,0.32937768,0.006337274964792441,0.015500704892607211
HS2ST1,2.7560837,0.02568673,0.006311237595787938,0.015448287863737892
LOC200030,2.7555773,0.022632765,0.006326200335889315,0.015479262753274294
GABRR2,2.7552724,0.25969654,0.0063337105092603025,0.015493870139262983
B3GNT7,2.7540574,0.09738564,0.006347642206108167,0.015518515725177312
SLC16A12,2.7522454,0.17839664,0.006325786794324942,0.015479262753274294
ST6GALNAC4,2.7519355,0.021151494,0.006369532018469412,0.015568247496970921
INTS7,2.751587,0.028252397,0.006365474871104088,0.015560221562195872
KLHL4,2.7515502,0.08307082,0.006430644877666989,0.01570045068554666
RG9MTD1,2.7510593,0.020995433,0.00645509821712708,0.01575250678459032
HMGA1,2.750061,0.032288995,0.0064686598565469045,0.015779859220808854
GSX1,2.750015,0.21264412,0.006419591623929443,0.015675366463188803
TFR2,2.7499635,0.111326195,0.006433597419235057,0.01570575329209694
LMO2,2.7478244,0.038220428,0.00648137807249011,0.015807051044048493
CD53,2.7467833,0.049049623,0.006493326009980921,0.01583235155360516
FSIP1,2.746376,0.09426253,0.00650344272420283,0.015853029179080175
APEH,2.7454925,0.015295928,0.0065034227965734565,0.015853029179080175
LYAR,2.7448895,0.020557256,0.0063910939937426026,0.0156114653917088
MC1R,2.7427795,0.045527574,0.006578563241713902,0.016009136965864312
KLHL13,2.742603,0.032360017,0.0065315612046,0.015908226188152883
SNORA20,2.7424552,1.0769534,0.0066791886868445595,0.016220656446395323
STAG3L3,2.7421596,0.034983717,0.006588746512006501,0.01603004018969002
CCDC65,2.7417653,0.12224157,0.006550295677157421,0.01594613364388347
SLAIN2,2.7412863,0.016115643,0.006554131988605396,0.015953542328707
FIS1,2.74039,0.018940981,0.006611302508748586,0.01607131269586806
CC2D1A,2.7403777,0.0198886,0.006601275739274469,0.016052757805236767
PMS1,2.7386904,0.019360442,0.006631284172154479,0.016117938259683922
F12,2.7378604,0.09075026,0.006642966547114915,0.01614243278111582
GABRE,2.735014,0.13174507,0.0067053626524513415,0.01627832579244794
CFH,2.7335582,0.061512887,0.006755640596217063,0.016386541778960075
TGFB2,2.7326608,0.06949032,0.006748886667429517,0.01637805813936635
CCL13,2.7325652,0.68901443,0.006888749862018752,0.016661200976688297
MS4A6E,2.7320237,1.6856478,0.00698625862800971,0.016858610934365973
PSME2,2.7318048,0.023665015,0.006739554339734162,0.016357383786557107
FGFR4,2.7312906,0.093688585,0.006798549192715787,0.01648068594518089
PDE6A,2.7303116,0.24178387,0.006830032130985544,0.016549028834296903
NAALADL1,2.7296164,0.07136636,0.006837747147714956,0.01656572701321405
C9orf69,2.728806,0.013934067,0.006779187894933102,0.016439694077900694
GPR120,2.7283416,0.14968534,0.0068397124921100085,0.016566498424785595
DNALI1,2.7274878,0.041463826,0.006848687491431091,0.016586239912436584
FUCA1,2.727229,0.03810359,0.00691513923006929,0.016716987626836575
FAM114A2,2.727009,0.020729437,0.006912367660723495,0.016712989897240765
NLRC4,2.7264102,0.07034751,0.006884339595408696,0.016658545102289167
PNLIPRP3,2.7262142,0.8962533,0.006941175557275476,0.01676783980082469
MYO1C,2.7261963,0.024817169,0.0068876384364639,0.016660515818778497
OBFC2B,2.7258308,0.017538974,0.006917838688572696,0.016721504113505408
EPS8,2.7257538,0.024272429,0.006912654783524228,0.016712989897240765
ZNF280A,2.7255826,0.7467137,0.006972936351035108,0.016834457399510897
FAM189B,2.7247682,0.01790445,0.006881070570915346,0.016654641210981102
ZNF808,2.7246912,0.031974003,0.006863159519193683,0.016613288798837507
C1orf104,2.7246552,0.05454404,0.0069762170789522985,0.0168403569947639
FASTK,2.7224348,0.01613571,0.006862498320585358,0.016613288798837507
CD300C,2.7215645,0.09530849,0.0069690946401335194,0.016827201868723735
C1orf77,2.7214134,0.011678809,0.006993164328948127,0.01687316862194512
FGL2,2.7210097,0.05915877,0.006979369782183626,0.016845946164123597
SPI1,2.7208896,0.04611061,0.006955213660542403,0.016797717697814175
C8orf40,2.720666,0.01891635,0.007036445165274601,0.01696945622572458
ZNF217,2.71908,0.043942202,0.007049228179633543,0.01699213665442938
PNPT1,2.7174356,0.01641814,0.007061287761913368,0.017019167029372603
RXFP4,2.7172515,0.3924809,0.007145061915228245,0.017190188425085125
HECTD3,2.7171407,0.017038463,0.007086773664868396,0.01706832426551208
MGC26647,2.7168868,0.5919279,0.007140342583305768,0.017182944030017397
ZNF134,2.7166862,0.02773779,0.007074772753406256,0.017041460518801132
MOCOS,2.7164907,0.22428806,0.007107680342966618,0.017112531491120443
SAMD13,2.715863,0.06697068,0.007073924102503536,0.017041456723047077
PRKD1,2.7153578,0.022661649,0.007046129118690788,0.016986701690811415
BUD13,2.7149332,0.017211093,0.007071636258474471,0.017037985418920886
C10orf114,2.7116756,0.078635454,0.00718338015154211,0.017274114497815463
ZNF845,2.711368,0.029095579,0.007177480222186329,0.017261990090848126
ARHGAP27,2.7113585,0.027499644,0.007125125462703072,0.01715042762128026
DKFZP434L187,2.7104316,0.21643616,0.007225173916832524,0.017366314081103548
UGDH,2.710121,0.028110357,0.0072046808042760925,0.017319126349674564
SRPX,2.7094028,0.05323988,0.0071987898124164515,0.017307033155615936
SLC46A2,2.7091208,0.14951235,0.007190653516529816,0.01728953835849729
C4orf33,2.708825,0.032901276,0.007299522519406776,0.01752432821640943
POR,2.707033,0.015379192,0.007299558549750051,0.01752432821640943
ZNF607,2.706462,0.023952259,0.007285333778543742,0.0175004590993126
PSMA6,2.7056184,0.018796984,0.007351822375988541,0.01763280431093675
SUV39H1,2.704732,0.022274371,0.007349478975120201,0.017629285563546943
PTPN18,2.7041168,0.018182006,0.00730320755508627,0.017528743688048867
EFEMP1,2.7036612,0.050110918,0.007363484039099309,0.01765445976624954
EIF4A1,2.7036176,0.015512623,0.007339935324720715,0.017610592589473027
MYO1B,2.7033074,0.04840967,0.00736619582908021,0.01765675297145665
SIX5,2.7031918,0.054996397,0.007358654689432263,0.017644983914421725
FUT7,2.7024286,0.11285086,0.007314842861855589,0.017552481953102425
HMX2,2.7023342,0.8776796,0.007428749447457588,0.01779185492666092
OTUD6B,2.7021806,0.018708218,0.00739226222025569,0.017712902733099566
DOK7,2.7012875,0.1264986,0.007354241952143006,0.01763650489846382
SMYD3,2.700875,0.026446665,0.00734601884320531,0.017623086941045127
EPHB4,2.7001045,0.040937543,0.007476659342551086,0.017889561447840478
CASC5,2.6998186,0.13125125,0.007405966184973306,0.017742495847644913
C10orf95,2.6993153,0.13102251,0.007447010839211375,0.017831345401482318
THOC3,2.6979535,0.023792073,0.0074665464419528295,0.017871740787532064
MKKS,2.697832,0.015754519,0.007557713615638799,0.018051297936533463
TMEM42,2.697524,0.02542899,0.00751981535147475,0.01798212828253525
AES,2.6974409,0.017945915,0.007493027434309888,0.0179265936405573
VDAC3,2.6970515,0.014312754,0.007545840485475947,0.018031502421523352
C1orf182,2.6968002,0.23637241,0.007527299948787545,0.01799788689918087
PLAC8L1,2.696281,0.17537609,0.007541989763279409,0.018024441679455352
PRPF4,2.6951263,0.017546024,0.007598736521316609,0.018127757777285373
INO80E,2.69447,0.016451556,0.0075390901504304485,0.018019652565802517
CD27,2.69373,0.08505959,0.007513324346707846,0.017968742178681458
LOC653566,2.6935852,0.014252502,0.007574192160385393,0.01808636176648467
C14orf4,2.6934047,0.020673359,0.00758258489174537,0.018102105476697918
ARNTL2,2.693245,0.1088312,0.00764921665353191,0.018226571199307706
CREB5,2.692764,0.03278942,0.0075564645518866195,0.018050457593784732
TRAF7,2.6922724,0.013849571,0.007614028050704313,0.018155625971799143
MS4A3,2.690751,0.8010394,0.007763393525794706,0.018465825366746028
SNRNP48,2.6893315,0.019361695,0.007644959131861059,0.01822074254410387
DENND2A,2.6889997,0.029966798,0.007675893687238539,0.018283640681963646
RBM3,2.6885018,0.019181458,0.0076749004522030295,0.01828343958524814
NOP2,2.6883757,0.020178894,0.0076461148671245595,0.018221338414689873
PRSS42,2.6875982,0.6044089,0.0077782221523820015,0.018494536492332004
MRPL49,2.6871564,0.018911703,0.0078062287415915374,0.01854359544495673
LAPTM5,2.686981,0.03797072,0.007737170368007744,0.01841215915112134
ZMYM5,2.6855097,0.02209614,0.007763106789305944,0.018465825366746028
MUL1,2.6843429,0.020484174,0.00784135225789019,0.01860169215361476
GSDMA,2.6843204,0.2541757,0.00781593428995789,0.018557885760105374
TM2D2,2.6842659,0.017120864,0.0078718701031568,0.01866426431765569
IL24,2.6840534,0.5891282,0.00792129918354516,0.01875935220418617
URM1,2.6839652,0.016814237,0.007786654023052404,0.018505836460220703
C1QC,2.683798,0.040143065,0.007776684323775839,0.018493065629518007
C20orf123,2.6836889,0.47257894,0.00784092435874437,0.01860169215361476
CPA5,2.683671,0.2946457,0.007792679987605539,0.018515783157038883
GBP2,2.6836197,0.062394895,0.00773266361296288,0.018405788755985236
KAT2A,2.6823816,0.031002032,0.007836412829551267,0.018597492907193605
LOC100127888,2.6823163,0.22306357,0.007841781049548005,0.01860169215361476
CYP2F1,2.6822503,0.65881026,0.007782479443278261,0.018499476140257296
ZNF322A,2.6820793,0.017824676,0.0078368180157171,0.018597492907193605
LIMS3,2.681749,0.42641723,0.007883000164541572,0.01868624924122156
POMP,2.680413,0.018240921,0.00791149117667226,0.018738330526523725
CIITA,2.680385,0.086995326,0.007811314189885147,0.01855129487334546
DERL3,2.678268,0.0982108,0.007894754889558096,0.018705297240387442
C20orf27,2.6779773,0.018466594,0.00789269760496509,0.01870482865080548
TMEM199,2.6777034,0.01574494,0.007955005067944847,0.018834740726952386
ALKBH1,2.6768625,0.020280354,0.007957394557661703,0.0188359646677301
NOP56,2.676647,0.015703157,0.00798138633350828,0.018879427425928227
TCTA,2.6764107,0.02152596,0.008010502441286678,0.01893939218636801
SNORA25,2.676259,1.3966602,0.008121427787730454,0.019165616918892816
CCBL2,2.67624,0.025079276,0.007979533552970285,0.018879427425928227
OSR1,2.6761887,0.16627234,0.00796770472351989,0.0188555617741079
DPCR1,2.6743364,0.37214687,0.008023742468350326,0.018959554965735478
FBL,2.6741405,0.023992175,0.007980564249788508,0.018879427425928227
ZC3H12D,2.6734872,0.09698998,0.00798257864719574,0.018880027889052894
COL9A1,2.6733527,0.1307199,0.00799934844305137,0.018915243532828804
BATF,2.6727805,0.16225971,0.008011516451110236,0.01893956380298892
LRRC40,2.6719873,0.022058222,0.008098886088895637,0.019116906058477344
FCHO2,2.6717718,0.019091677,0.008018151885792255,0.0189507964800715
GPN3,2.6716228,0.0213085,0.00815819249956033,0.01923582057581064
C2orf57,2.6712265,0.71404076,0.008174640638936458,0.019266333220961065
TMCO6,2.6697555,0.034047347,0.00816379923855398,0.019245290963350006
DDX41,2.6696124,0.013577654,0.008066843819683858,0.019050212931611674
JUNB,2.6695035,0.043389957,0.008093518463452421,0.019110962963349274
CSTF1,2.6692028,0.015663333,0.008156857610523895,0.019235688829975353
FLJ36777,2.6691206,0.13571396,0.008178949747132644,0.01927423111313278
CELSR1,2.6691077,0.12375692,0.008128324541834488,0.019177393354359824
TOP2A,2.6689487,0.099378355,0.008095986940435911,0.019114548206512105
GOLGA8B,2.668509,0.055419702,0.008124733669441298,0.01917116959439597
GNAT2,2.668243,0.25088012,0.008158825776587742,0.01923582057581064
PRSS55,2.6674976,0.2524235,0.008193852769830751,0.019303894473421485
GAS1,2.667411,0.052346792,0.008181608781287262,0.01927823910306127
PTCRA,2.667005,0.2196678,0.008165697949064243,0.019247511580465667
ADSSL1,2.6661997,0.072512895,0.008256581089038966,0.019429862948799382
NANOS3,2.666156,0.05597643,0.00819441588642109,0.019303894473421485
ADPRH,2.6659906,0.052582484,0.0082211660280654,0.019355578484800434
SLC20A1,2.6659534,0.026695078,0.00828869999232289,0.019494045644792134
LCP2,2.6659524,0.04761529,0.008211962903800845,0.01933843728182903
RECQL4,2.6651094,0.044765733,0.008199535156844111,0.019313692575271026
SETMAR,2.6646285,0.021390606,0.008297806074338278,0.019513180900471945
KLHL17,2.664469,0.04264436,0.008281565583145422,0.01947954359893834
PIH1D2,2.664193,0.06218291,0.008234930000275118,0.01938571515861629
GPR139,2.6640596,0.6325216,0.008337996819504126,0.01959395164289032
RP9P,2.663887,0.02530755,0.008261631262407811,0.019439473419546237
PRDM1,2.6635983,0.04394567,0.008272626146070003,0.019463067805711182
USP4,2.6632984,0.012738041,0.008300860981172671,0.019515860288722535
C9orf123,2.6624033,0.020839592,0.008363748841015971,0.01963841026885613
SNORA56,2.6616282,1.510787,0.008489143607240525,0.01989105416846784
B3GALNT1,2.661281,0.031852987,0.008322387676707826,0.019559555523365427
NAB2,2.6610923,0.026979374,0.008390335283261378,0.019689346229867306
RBBP7,2.6604135,0.014123746,0.008300885599492928,0.019515860288722535
LOC642846,2.6595323,0.059736986,0.008319453339661838,0.019554943601742827
C20orf106,2.6589286,0.34981593,0.008372536371989994,0.01965674953106485
INSRR,2.6585715,0.24008526,0.008363566255279117,0.01963841026885613
TMOD4,2.6584585,0.13600896,0.008362128708598237,0.01963841026885613
CYTH4,2.657858,0.048261676,0.00835728741330395,0.01963323514534396
HIGD1C,2.6576984,1.0247103,0.008551632822369478,0.020016492044261685
ADAMTS14,2.6569555,0.102950625,0.008363188304630002,0.01963841026885613
TMEM176B,2.65667,0.061076734,0.008479813850351636,0.01987613830145336
ACADS,2.6565511,0.04825147,0.008442361654004363,0.01980219561096651
ARSA,2.6564856,0.02818606,0.008385315700456468,0.019679862489708728
NDUFA10,2.6543152,0.0113861505,0.008422008091930246,0.01975675825483357
HBG2,2.654188,0.30719107,0.008456141188547239,0.01982989257852819
ACOT12,2.6540406,0.4706451,0.00852185887980767,0.019956088574551358
SNORA41,2.6538389,1.6880138,0.008682350511069763,0.02027527888354051
WDHD1,2.65376,0.053273115,0.008545596320415022,0.020007018128023905
AMT,2.6526086,0.047256455,0.008451697005183674,0.01982178134183786
CTRC,2.6525626,0.42813933,0.008517349137634578,0.01995017230771131
SNRNP25,2.6521828,0.019961305,0.008589693175901521,0.020091552995324592
PEX11G,2.6513047,0.048636604,0.008565050588146687,0.020043234585592075
GTSF1L,2.650372,1.0474492,0.008673733123603809,0.020257506730979966
SEMA3F,2.6493747,0.087018386,0.008670809164492059,0.020253028999332547
DPP7,2.648572,0.02545188,0.0085962689021654,0.020104596346636076
C11orf16,2.6484323,0.38783026,0.008695790857053453,0.020293505967525716
ZNF80,2.6483014,0.23774965,0.008630243992929928,0.02017233050421335
TNFSF14,2.647746,0.36959177,0.008687186190660362,0.020284216780838575
MRPL54,2.6476595,0.027099993,0.008716388941762082,0.02033116669337618
CDH6,2.6474836,0.05188617,0.008691433000975076,0.020291777778068537
PTGS2,2.647182,0.1138161,0.008651127958426388,0.020211751511743363
TCEA3,2.646855,0.1166347,0.008704739672873845,0.020308703785095212
VASN,2.6461842,0.10583782,0.008721660177825503,0.020341103577265648
RING1,2.6461833,0.01568323,0.008639710583326105,0.02018742131421075
RPL31,2.6449924,0.01982775,0.008725069720781173,0.020346696724548002
CYCS,2.6448636,0.018098623,0.008715975442007683,0.02033116669337618
NDUFB4,2.6446123,0.01684276,0.008782738661617159,0.0204693160790563
FBXO48,2.6438832,0.044782057,0.008634154882697826,0.020176783358126945
LOC645676,2.6433496,0.036551274,0.008701889114448412,0.02030440793371296
COX11,2.642095,0.015227956,0.008857769092126546,0.020623036464616162
LOC100272146,2.640814,0.0750063,0.008884388595863256,0.02067987154594203
C2orf63,2.6400902,0.02704204,0.008857921169636558,0.020623036464616162
CTNS,2.6398876,0.017284207,0.008790234768248957,0.020484413653148674
EPSTI1,2.6398065,0.08523906,0.00885159142991556,0.020615456863514847
GALR2,2.6397042,0.24229954,0.008775390403048236,0.020454559625596617
TMEM111,2.6395648,0.018623956,0.008955431559444765,0.02082114551171961
FKBP6,2.6392598,0.29599616,0.00888672982339224,0.020680259735225817
IKBKE,2.638702,0.048524734,0.008856582568922921,0.020623036464616162
LIMS3-LOC440895,2.6383142,0.17767915,0.00895796304125871,0.020822644649471308
STAG3,2.6379173,0.058328323,0.008947414784671709,0.020807315990986643
ZNF18,2.637729,0.01626183,0.008861605183455828,0.02062922623012779
MIOX,2.637664,0.8561234,0.009039502029988905,0.0209729791072906
DPCD,2.6363988,0.028744303,0.00891387061193059,0.020736499649724748
TCTEX1D2,2.6363387,0.031379577,0.008963425925616398,0.020825291924188787
TMEM38B,2.6360028,0.034896303,0.008980894527377381,0.020858651131583715
ERRFI1,2.6358309,0.035481527,0.009008670494076146,0.020915918407365713
ACOXL,2.635377,0.19482423,0.008960812822125259,0.020822644649471308
HCCS,2.6352284,0.026821515,0.009106321096812149,0.021101240247139694
HIST1H1T,2.6350176,0.7664646,0.00912880668914163,0.021148472244605174
MXRA7,2.6343935,0.026401894,0.009044734185756277,0.02097786054289195
CLRN1,2.6333969,1.3960087,0.009226925548138065,0.021336469905453057
ELOVL6,2.6331038,0.032572713,0.009041288047652378,0.020974703983241527
TFPI2,2.6326637,0.2610813,0.009071546403321017,0.021035197157908275
GSTP1,2.6317208,0.019133357,0.009015414365106214,0.020926745840222315
ADM2,2.631664,0.17076212,0.009029892780338203,0.020953100686833214
HS3ST3A1,2.6310942,0.20360757,0.009110474337208532,0.021108432882179114
OR51B5,2.63093,0.71783274,0.009155250992208024,0.021202410436426962
TMEM89,2.6302536,0.68587846,0.009152890714833412,0.02120057082611377
TRAPPC2L,2.6302445,0.021445671,0.00915340283306612,0.02120057082611377
FABP5L3,2.629796,0.19685145,0.009087117054088335,0.0210664462887934
SNORA29,2.629111,1.3139309,0.009271361094400524,0.021429370691308566
SLC1A5,2.6283245,0.04894335,0.009085129756449851,0.02106426650227707
ZNF781,2.62821,0.05081312,0.009187458034499104,0.021259866659541406
C11orf75,2.6276639,0.039390087,0.009093344384077167,0.021076025612772404
CCDC99,2.6268706,0.02444573,0.009202861706210872,0.02128816509204902
ABHD3,2.6265173,0.026953645,0.00918470668316068,0.021255944904155822
IL17RB,2.6264148,0.036775183,0.009160939087465465,0.02121314140902742
SH3GLB1,2.6260147,0.018072745,0.009188525501139598,0.021259891435529202
C12orf4,2.62566,0.020175485,0.00923654737969421,0.02135626481837583
STXBP2,2.6237056,0.04331765,0.00922110231400456,0.02132545538029012
C13orf27,2.6233256,0.038941205,0.00931962366915112,0.021521295750890155
MOBKL3,2.6232495,0.016251037,0.009362803848806917,0.021601019246593755
RANBP1,2.6231437,0.01944869,0.009293730439737427,0.02147198916112375
NANOG,2.6230025,0.25884655,0.009295692915474236,0.021473274781663877
YEATS4,2.6228921,0.030174945,0.009376802087450531,0.021630834123991492
ALOX5,2.6227994,0.06166375,0.009275532768884076,0.021436550056796073
NXF3,2.6226208,0.377014,0.00929948881623264,0.021479577038457893
DNAJC17,2.621663,0.021875992,0.009268674808860913,0.02142562332582602
GPR4,2.6215851,0.05111417,0.009321536993998436,0.021521981578084482
ABCB6,2.6205676,0.0197343,0.009352004300186642,0.021578578106566677
SERPINB1,2.6205,0.05332201,0.009424100114424003,0.02172838031086514
CLEC1A,2.620044,0.054172754,0.009322126825302127,0.021521981578084482
RPS16,2.6178234,0.021612601,0.00941562803474487,0.021712930399243158
RLF,2.6178079,0.02111564,0.00945008525366001,0.021777412959121657
SPHK1,2.6168044,0.06482898,0.009409748004787142,0.02170185834693428
ACTN1,2.6163976,0.04544178,0.009475609771158092,0.021818738397179637
S100A16,2.6159544,0.04067581,0.009545418069723218,0.02193429134513897
WDR4,2.6157084,0.02246564,0.009459153545605092,0.021790822286783838
ZCCHC11,2.6156209,0.023971522,0.009486248642342173,0.021838236661704983
VHLL,2.615361,0.28814533,0.009474867294487672,0.021818738397179637
PTPRVP,2.6153579,0.18347362,0.00950119651620002,0.021860140840909426
PLEKHJ1,2.6147556,0.01689086,0.009449095482845426,0.021777412959121657
DPY19L2P1,2.6143222,0.13608181,0.009509728110155987,0.02186932649341917
SLC4A2,2.6142316,0.022685152,0.009440919790155648,0.021761276849032004
HN1,2.614047,0.025631277,0.009540904889271192,0.02192642501283503
COL7A1,2.61388,0.07960469,0.009508459428371842,0.02186932649341917
AMMECR1,2.6138744,0.03076808,0.009516852283333514,0.021881146769840414
CCDC78,2.6135614,0.08144279,0.009530112183388778,0.021906626703086775
DUSP5,2.6134145,0.089253604,0.009538344851979637,0.021923046010753608
ITLN2,2.6129196,0.7168122,0.009628200791263522,0.022099274788207588
ATP6V0D2,2.6125624,0.3987413,0.009603388317625505,0.02205490481438241
RNF133,2.611547,0.37390184,0.009607107723876362,0.02205841054427581
LTBR,2.6106,0.045331288,0.009672096150121073,0.022189899686182662
ID3,2.6102045,0.035820138,0.009508584759320997,0.02186932649341917
SNORD89,2.6099274,1.3630775,0.009760780069154753,0.022367852082384707
REM2,2.6097896,0.09043276,0.00956821556402502,0.02198416636786836
C12orf11,2.608751,0.019254616,0.009638671731454529,0.02211829429459552
TMEM48,2.6083362,0.048803985,0.009694243353012923,0.02223310394162266
TMEM204,2.6082823,0.034020126,0.009595350410075183,0.02203896101722714
TMEM143,2.6081102,0.025143472,0.009676376784932076,0.022197189071751826
MRPS11,2.6071575,0.018455492,0.00979342954761689,0.022432450829893726
TMEM217,2.6069856,0.076516256,0.009725440600746484,0.022291946451614194
AMZ2P1,2.6061614,0.027555961,0.00960602082566275,0.02205841054427581
C20orf46,2.6056852,0.04882208,0.009668839342778726,0.022184957789464235
GPR183,2.6055052,0.080880634,0.009762301940416834,0.02236879162156103
ITFG3,2.6052372,0.016942462,0.009696629617039336,0.022236041791359556
C19orf61,2.605175,0.01889058,0.009763823051343313,0.02236972920475171
BRIP1,2.6046858,0.1362436,0.009775954095273827,0.022394972043807658
QRICH2,2.604006,0.0465915,0.009804445234537582,0.022452570202439053
LINGO3,2.603502,0.13221698,0.009795588316247833,0.02243484127348291
SPATS2L,2.6033766,0.029216526,0.009891213281677018,0.02261780277344604
EREG,2.6029413,0.390793,0.009915976267500713,0.02266154839822553
OGT,2.6026673,0.018493706,0.009873367979068669,0.02258726597713253
LPHN2,2.6022933,0.05180273,0.009859035970743764,0.02256217559542976
MAP3K8,2.602275,0.05459486,0.00985363780970142,0.022554953402613858
KLF6,2.6019375,0.02509015,0.009842745604463606,0.022532584896517844
IGSF6,2.6018023,0.061598606,0.009812639423097362,0.022468777590925647
C14orf50,2.6015224,0.17970176,0.009912558625796989,0.022656311569391484
SNORA14B,2.6013215,1.2355895,0.00997242088199401,0.022762101577485306
RTEL1,2.6009712,0.026452236,0.009895230113911125,0.022624416346364817
OPN3,2.6006634,0.046048846,0.009902840681435654,0.022636671836055278
NOL12,2.6003919,0.022060135,0.009939262412277054,0.02270187116373635
ALG9,2.600314,0.014006119,0.009860709387753524,0.02256343851942964
LRIT3,2.6002762,0.09439834,0.00988980193062764,0.02261714621352357
CAP1,2.599951,0.016303169,0.009939245077666983,0.02270187116373635
ST7OT4,2.5997052,0.17599125,0.009889364459050793,0.02261714621352357
BDKRB1,2.599208,0.33516628,0.010015332435269041,0.02283672876943699
MDP1,2.598841,0.024582619,0.009981640514275488,0.022777976845076483
CCDC59,2.598735,0.02249664,0.010032916264200342,0.02287163845928413
HCP5,2.5986822,0.06598022,0.009961936640938205,0.022743331972582253
LYSMD3,2.598386,0.020974971,0.009983801024009626,0.02278032312589607
ZNF470,2.5981507,0.023186479,0.009987189639398705,0.02278547076042449
UTP11L,2.5981324,0.020204822,0.010050766520289581,0.022901950487618734
IFITM4P,2.5978603,0.5994264,0.010065395039690058,0.02292230217438132
ERI3,2.5975091,0.01822922,0.010063320624966614,0.022922027805892094
HIST1H2BI,2.5974686,1.0176294,0.010011562510003921,0.022833308533755682
XPNPEP2,2.5963535,0.12821636,0.01004255704578903,0.022888096620208572
PIGT,2.5960374,0.02005329,0.010067479503629849,0.022924454177026068
ARGFXP2,2.594792,0.32536817,0.0100995270198358,0.022984421333151202
LCLAT1,2.5947566,0.018322801,0.010043548909593462,0.022888096620208572
RPS9,2.5946674,0.019156333,0.01006026720114382,0.022918407377716155
PDCL3,2.594352,0.015988309,0.010015168848667537,0.02283672876943699
