Gene,GBM_gain,LGG_gain,pval,FDR,freq_diff
CYP27B1,117,36,7.445304639660504e-12,5.367910949516151e-11,0.14288628250892405
CYP2A13,140,30,6.770176195845165e-20,5.265380948172071e-19,0.19564847866734658
CYP2B6,140,30,6.770176195845165e-20,5.265380948172071e-19,0.19564847866734658
CYP2B7P1,140,30,6.770176195845165e-20,5.265380948172071e-19,0.19564847866734658
CYP2F1,139,30,1.243255988587108e-19,9.51642122150927e-19,0.1938466768655448
CYP2G1P,141,30,3.677908310128163e-20,2.9101594837462987e-19,0.19745028046914842
CYP2S1,139,30,1.243255988587108e-19,9.51642122150927e-19,0.1938466768655448
CYP3A43,432,151,4.871076485640155e-62,1.625640592474308e-60,0.49347271800101994
CYP3A7,431,151,1.4880996846836086e-61,4.900938829951411e-60,0.49167091619921804
CYP4F11,180,48,4.1213101695719515e-22,3.904973888115556e-21,0.2337582865884753
CYP4F12,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
CYP4F2,181,48,2.2594517439354585e-22,2.2576477904472866e-21,0.2355600883902771
CYP4F22,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
CYP4F23P,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
CYP4F24P,180,48,4.1213101695719515e-22,3.904973888115556e-21,0.2337582865884753
CYP4F3,180,48,4.1213101695719515e-22,3.904973888115556e-21,0.2337582865884753
CYP4F8,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
CYP51A1,437,141,2.6431249520143764e-69,9.923612632337976e-68,0.5213496515383307
CYTH3,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
DACT3,123,23,4.287992767928024e-19,3.2022414415088547e-18,0.1782253952065273
DAGLB,423,101,8.2131173137774e-84,1.2715937713227733e-81,0.571596124426313
DAND5,177,48,2.4640590896967415e-21,2.068487390109875e-20,0.2283528811830699
DAPK3,178,44,2.5436129745811758e-23,3.022150288944628e-22,0.23770185279619244
DAZAP1,186,50,7.81077150334919e-23,8.620804896103594e-22,0.2407955124936257
DBF4,435,133,3.0490715193108034e-72,1.1741270788976832e-70,0.5328403875573686
DBNL,418,109,2.485175798768662e-76,1.0849526205205747e-74,0.5474927757946626
DBP,128,24,1.1470683850025994e-19,8.825139859615286e-19,0.18534761176270612
DCAF15,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
DCTN2,86,29,6.209832236369895e-08,3.829949097568915e-07,0.10023797382287948
DDA1,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
DDC,421,106,1.4033581876346968e-79,7.317928215936763e-78,0.5585585585585586
DDIT3,84,27,3.6199626838605624e-08,2.2699206507815416e-07,0.10040795512493626
DDX27,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
DDX49,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
DEDD2,141,30,3.677908310128163e-20,2.9101594837462987e-19,0.19745028046914842
DEFB115,178,40,3.5669937342144814e-25,5.7787607228083154e-24,0.2452490226075132
DEFB116,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
DEFB121,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
DEFB124,179,40,1.8749027654032004e-25,3.0705877569056995e-24,0.24705082440931497
DENND2A,435,166,1.479583791794272e-56,3.2017852140009192e-55,0.47057623661397247
DFNA5,424,105,9.118378170913338e-82,6.3398057116100236e-80,0.565850756416794
DGKB,421,109,6.552269147058413e-78,3.0944018254881526e-76,0.552898181200068
DGKI,435,164,2.0749823242362935e-57,4.938523699743369e-56,0.47434982151963284
DHDH,126,25,1.2699305364584392e-18,9.240221316149631e-18,0.17985721570627233
DHPS,180,47,1.545388143194862e-22,1.5929059117707919e-21,0.2356450790413055
DHX34,126,24,2.287583850393892e-19,1.7315995093354573e-18,0.18174400815910252
DIDO1,177,45,1.3006819788223518e-22,1.3555615515582289e-21,0.23401325854156046
DIRAS1,184,47,1.344583391186522e-23,1.675763765048895e-22,0.24285228624851268
DKFZP761J1410,182,48,1.2356494088932932e-22,1.296784264343779e-21,0.23736189019207887
DKKL1,129,26,6.3045481541317535e-19,4.654951041236513e-18,0.18337582865884755
DLD,429,156,2.3915600398663075e-58,6.356893571453488e-57,0.47863335033146354
DLGAP4,182,41,8.222213949832562e-26,1.3936931049501739e-24,0.2505694373618902
DLL3,155,33,1.9008021373810237e-22,1.9197206791653137e-21,0.21701512833588305
DMKN,163,30,3.0424325839798717e-26,5.350263764193175e-25,0.23708992010878804
DMPK,130,24,3.262900395596739e-20,2.592711012755123e-19,0.1889512153663097
DMRTC2,144,31,1.7884224871606145e-20,1.4455612977490908e-19,0.20096889342172364
DMTF1,435,132,9.504603027298275e-73,3.717190840207435e-71,0.5347271800101989
DMWD,130,24,3.262900395596739e-20,2.592711012755123e-19,0.1889512153663097
DNAAF3,143,27,3.2157008027908244e-22,3.101695225196699e-21,0.20671426143124255
DNAH11,422,104,3.0151453259482094e-81,1.9602360391813944e-79,0.5641339452660208
DNAJB1,180,48,4.1213101695719515e-22,3.904973888115556e-21,0.2337582865884753
DNAJB6,433,157,8.518043324039538e-60,2.6376077245448612e-58,0.4839537650858406
DNAJC30,435,112,8.035272232412135e-84,1.2715937713227733e-81,0.5724630290668027
DNASE2,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
DNMT1,185,50,1.4264035665812464e-22,1.4824725787485923e-21,0.23899371069182387
DOCK4,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
DOCK6,184,48,3.6682823843059286e-23,4.260654667247211e-22,0.2409654937956825
DOK5,175,43,5.78929572605286e-23,6.502890292734618e-22,0.23418323984361722
DOT1L,185,49,5.373192453598071e-23,6.10859986889749e-22,0.2408805031446541
DPF1,163,30,3.0424325839798717e-26,5.350263764193175e-25,0.23708992010878804
DPP6,434,163,1.302817760068134e-57,3.212761431970975e-56,0.47443481217066125
DPP9,180,44,7.353242217597066e-24,9.495356115552256e-23,0.24130545639979606
DPRX,139,27,4.049550206094644e-21,3.365586330665709e-20,0.19950705422403536
DPY19L1,426,108,3.757846942416424e-81,2.371232999210498e-79,0.5637939826619072
DPY19L2P1,426,108,3.757846942416424e-81,2.371232999210498e-79,0.5637939826619072
DPY19L2P2,429,152,3.8714694818864116e-60,1.2062599310989654e-58,0.4861805201427843
DPY19L3,167,29,5.753633069806257e-28,1.1629617959939486e-26,0.24618391976882542
DSN1,180,41,2.974984512159542e-25,4.851065950446471e-24,0.24696583375828662
DSTN,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
DTD1,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
DTX3,89,31,6.57553431120215e-08,4.053833098753444e-07,0.10186979432262451
DUS3L,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
DYNC1I1,436,144,2.496072145032894e-67,8.967945328733014e-66,0.5138874723780384
DYNLRB1,179,39,6.112026012617255e-26,1.0395289542184137e-24,0.24893761686214516
DYRK1B,153,31,6.634648749963155e-23,7.435757830369153e-22,0.21718510963793985
DZANK1,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
EBF4,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
EDEM2,179,40,1.8749027654032004e-25,3.0705877569056995e-24,0.24705082440931497
EDN3,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
EEF2,179,44,1.3692666860368446e-23,1.703699013330682e-22,0.23950365459799422
EEPD1,425,109,4.7806573528818684e-80,2.5919101850389856e-78,0.5601053884072751
EFCAB10,429,156,2.3915600398663075e-58,6.356893571453488e-57,0.47863335033146354
EFCAB8,179,40,1.8749027654032004e-25,3.0705877569056995e-24,0.24705082440931497
EFNA2,186,50,7.81077150334919e-23,8.620804896103594e-22,0.2407955124936257
EGFR,478,117,1.8367251776635308e-107,2.758393871815091e-103,0.6405065442801292
EGLN2,141,30,3.677908310128163e-20,2.9101594837462987e-19,0.19745028046914842
EHD2,131,24,1.7340811683718956e-20,1.4039046353967184e-19,0.19075301716811152
EID2,155,33,1.9008021373810237e-22,1.9197206791653137e-21,0.21701512833588305
EID2B,155,33,1.9008021373810237e-22,1.9197206791653137e-21,0.21701512833588305
EIF2AK1,423,101,8.2131173137774e-84,1.2715937713227733e-81,0.571596124426313
EIF3G,184,49,9.842795527074249e-23,1.050597748582808e-21,0.2390787013428523
EIF4H,436,112,2.2207837172847537e-84,5.0532924039670357e-82,0.5742648308686045
EIF6,178,40,3.5669937342144814e-25,5.7787607228083154e-24,0.2452490226075132
ELAVL1,179,46,1.0487489700441541e-22,1.1091628191635992e-21,0.23573006969233384
ELFN1,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
ELL,182,49,3.27836737353827e-22,3.1540372335552684e-21,0.23547509773924868
ELMO1,425,108,1.3093525718022194e-80,7.505288902032721e-79,0.5619921808601054
ELN,434,112,2.889720454485779e-83,3.16772421791733e-81,0.5706612272650009
ELOF1,183,47,2.484825582402883e-23,2.954640585631551e-22,0.2410504844467109
ELSPBP1,130,25,1.0713707220745354e-19,8.259674283426782e-19,0.18706442291347952
EMILIN3,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
EML2,131,24,1.7340811683718956e-20,1.4039046353967184e-19,0.19075301716811152
EMP3,131,24,1.7340811683718956e-20,1.4039046353967184e-19,0.19075301716811152
EMR1,173,45,1.4620421134476617e-21,1.2546827691289705e-20,0.22680605133435322
EMR2,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
EMR3,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
EN2,431,160,1.608562331086018e-57,3.9280307460568814e-56,0.47468978412374635
ENTPD6,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
EPB41L1,180,41,2.974984512159542e-25,4.851065950446471e-24,0.24696583375828662
EPDR1,425,108,1.3093525718022194e-80,7.505288902032721e-79,0.5619921808601054
EPHA1,431,164,8.794304900520302e-56,1.829264141219029e-54,0.4671426143124256
EPHB4,432,152,1.4003410645650795e-61,4.6527261300084875e-60,0.49158592554818975
EPHB6,432,164,3.03860022898344e-56,6.5190997484104715e-55,0.4689444161142275
EPHX3,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
EPN1,145,28,3.0073611369995207e-22,2.910086955892964e-21,0.20843107258201599
EPO,432,153,4.0057638234755786e-61,1.3163798927999177e-59,0.48969913309535956
EPOR,183,48,6.740845662855772e-23,7.509942148721661e-22,0.2391636919938807
EPS15L1,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
EPS15P1,418,108,7.048480912994946e-77,3.198008651098432e-75,0.5493795682474927
EPS8L1,144,28,5.66886147003382e-22,5.235852494278469e-21,0.2066292707802142
ERCC1,135,25,4.6163552382587485e-21,3.821853526359971e-20,0.19607343192248855
ERCC2,133,25,1.6353462373483023e-20,1.3304241491060024e-19,0.19246982831888493
ESF1,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
ETFB,135,29,4.66502079733901e-19,3.475162814208198e-18,0.1885262621111678
ETHE1,142,25,5.1353510166637237e-23,5.85593785635959e-22,0.20868604453510115
ETV1,420,103,4.874588531318647e-81,3.0002692853829283e-79,0.5624171341152473
ETV2,163,30,3.0424325839798717e-26,5.350263764193175e-25,0.23708992010878804
EVI5L,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
EVX1,429,105,1.6024397592757014e-84,4.540649114113676e-82,0.5748597654258032
EXOC3L2,133,25,1.6353462373483023e-20,1.3304241491060024e-19,0.19246982831888493
EXOC4,440,162,9.940775778099486e-61,3.1763951199042144e-59,0.48713241543430225
EXOSC5,139,30,1.243255988587108e-19,9.51642122150927e-19,0.1938466768655448
EYA2,174,41,1.3319394710250784e-23,1.6655343027356058e-22,0.2361550229474758
EZH2,433,164,1.0433554551021747e-56,2.324794098623807e-55,0.4707462179160293
F2RL3,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
FABP5P3,436,162,9.341070200180428e-59,2.607512867403526e-57,0.479925208227095
FAM110A,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
FAM126A,424,104,2.4484130316830132e-82,1.9558652611603987e-80,0.5677375488696244
FAM133B,440,144,2.1614291919297422e-69,8.197056465757795e-68,0.5210946795852456
FAM138F,189,53,3.5226433744327413e-22,3.3650014862810976e-21,0.24054054054054055
FAM182A,179,42,1.663709573845344e-24,2.513640883300742e-23,0.2432772395036546
FAM182B,180,44,7.353242217597066e-24,9.495356115552256e-23,0.24130545639979606
FAM183B,419,107,5.885742806832128e-78,2.797217894715345e-76,0.5530681625021248
FAM185A,429,153,1.0933491546061745e-59,3.344178738060189e-58,0.4842937276899541
FAM187B,164,28,1.1631383034528502e-27,2.3044869447565837e-26,0.2426653068162502
FAM188B,429,107,2.2949409788303466e-83,2.9969933582673167e-81,0.5710861805201428
FAM20C,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
FAM210B,175,44,1.6070606987810127e-22,1.6496813106147128e-21,0.23229644739078703
FAM220A,423,101,8.2131173137774e-84,1.2715937713227733e-81,0.571596124426313
FAM221A,423,105,3.1918415449143763e-81,2.0485075351078677e-79,0.5640489546149923
FAM32A,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
FAM3C,427,161,3.0545652387780424e-55,6.249790293728698e-54,0.46559578446370903
FAM65C,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
FAM71E1,131,26,1.8424107897110925e-19,1.4031097991826158e-18,0.18697943226245112
FAM71F1,438,164,7.272001960520386e-59,2.0881630103842285e-57,0.4797552269250383
FAM83E,128,25,3.7065885529755316e-19,2.77218859006905e-18,0.1834608193098759
FAM90A27P,139,27,4.049550206094644e-21,3.365586330665709e-20,0.19950705422403536
FAM98C,161,30,1.1364951030309783e-25,1.8985409852412936e-24,0.23348631650518442
FASTK,436,162,9.341070200180428e-59,2.607512867403526e-57,0.479925208227095
FASTKD5,176,43,3.120540584205419e-23,3.6498659262925995e-22,0.235985041645419
FBL,152,31,1.2470855465096123e-22,1.3060481685830792e-21,0.21538330783613802
FBN3,180,46,5.697983127401871e-23,6.4388495566080735e-22,0.23753187149413568
FBXL12,183,49,1.7985710726070083e-22,1.828770505647397e-21,0.23727689954105052
FBXL13,430,152,1.288011155303884e-60,4.046726261580278e-59,0.4879823219445861
FBXL18,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
FBXO17,159,31,1.4345505522413536e-24,2.1894390440610416e-23,0.22799592044875067
FBXO27,159,32,4.762582759936513e-24,6.52000618858036e-23,0.22610912799592048
FBXO46,130,24,3.262900395596739e-20,2.592711012755123e-19,0.1889512153663097
FBXW9,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
FCAR,142,27,6.078396837637125e-22,5.6072090729505126e-21,0.20491245962944077
FCGBP,151,31,2.338745170879017e-22,2.335324134059912e-21,0.21358150603433623
FCHO1,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
FDX1L,185,49,5.373192453598071e-23,6.10859986889749e-22,0.2408805031446541
FEM1A,181,44,3.9393659354722414e-24,5.40780599807332e-23,0.24310725820159784
FER1L4,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
FERD3L,423,104,8.614641198710445e-82,6.131501493944714e-80,0.5659357470678226
FEZF1,428,159,1.4524876680734278e-56,3.1844466860039033e-55,0.4711711711711712
FFAR1,162,30,5.886666498773573e-26,1.0103537997552173e-24,0.23528811830698626
FFAR2,163,30,3.0424325839798717e-26,5.350263764193175e-25,0.23708992010878804
FGL2,436,119,1.9974555562160995e-80,1.1069294296403461e-78,0.561057283698793
FIGNL1,420,106,4.811448368255714e-79,2.432940457726071e-77,0.5567567567567568
FIP1L1,95,26,7.415989372225465e-11,5.313612995805441e-10,0.12211456739758626
FITM2,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
FIZ1,144,26,4.93554470428832e-23,5.645240698324599e-22,0.21040285568587458
FKBP14,427,106,7.74058103167686e-83,7.597911498936148e-81,0.5693693693693693
FKBP1A,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
FKBP9,437,108,2.838739230176017e-87,4.170933338981715e-84,0.583613802481727
FKBP9L,448,115,2.588568371694697e-89,6.479186634351827e-86,0.5902260751317354
FKRP,122,23,7.909046161777589e-19,5.808217861006153e-18,0.1764235934047255
FLJ20306,423,101,8.2131173137774e-84,1.2715937713227733e-81,0.571596124426313
FLNC,439,164,2.3496144106033143e-59,7.085644421373609e-58,0.4815570287268401
FLRT3,177,40,6.770378142003221e-25,1.0725478790781053e-23,0.2434472208057114
FLT3LG,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
FOSB,133,25,1.6353462373483023e-20,1.3304241491060024e-19,0.19246982831888493
FOXA2,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
FOXA3,134,24,2.5668377533354346e-21,2.1499592515109627e-20,0.19615842257351693
FOXK1,421,101,9.649770330203297e-83,8.945694494999575e-81,0.5679925208227095
FOXP2,428,157,1.9375110763363873e-57,4.663067523144209e-56,0.47494475607683156
FPR1,136,27,2.6424612253053234e-20,2.1176351484330495e-19,0.19410164881862996
FPR3,136,26,8.157304687067618e-21,6.709003383920125e-20,0.19598844127146015
FRG1B,179,44,1.3692666860368446e-23,1.703699013330682e-22,0.23950365459799422
FSCN1,423,102,3.2185541898336736e-83,3.380157120484064e-81,0.569709331973483
FSTL3,189,59,7.146438816013048e-20,5.55226167298934e-19,0.22921978582355942
FTL,127,25,6.86926531737918e-19,5.054513794042162e-18,0.18165901750807412
FTSJ2,423,100,2.079036800981471e-84,5.0532924039670357e-82,0.5734829168791433
FUT5,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
FUZ,129,26,6.3045481541317535e-19,4.654951041236513e-18,0.18337582865884755
FXYD3,165,28,5.9077361824228175e-28,1.182965093168345e-26,0.24446710861805204
FZD1,434,133,1.0287601059032073e-71,3.9413059363404e-70,0.5310385857555668
FZD9,434,112,2.889720454485779e-83,3.16772421791733e-81,0.5706612272650009
FZR1,182,44,2.105392316760604e-24,3.0286189476159723e-23,0.24490906000339963
GADD45B,187,49,1.5894157628769264e-23,1.9662146562508799e-22,0.2444841067482577
GALNTL5,437,162,3.029168415749397e-59,8.867846251018412e-58,0.4817270100288968
GALP,149,25,5.129142679520732e-25,8.291653903233837e-24,0.22129865714771374
GAMT,186,50,7.81077150334919e-23,8.620804896103594e-22,0.2407955124936257
GARS,429,105,1.6024397592757014e-84,4.540649114113676e-82,0.5748597654258032
GATAD1,439,143,2.317885461937439e-69,8.746232127481522e-68,0.5211796702362741
GATAD2A,182,47,4.580805414944544e-23,5.267575476388756e-22,0.23924868264490906
GATS,432,151,4.871076485640155e-62,1.625640592474308e-60,0.49347271800101994
GATSL1,435,116,1.494054612145513e-81,9.972316517867252e-80,0.5649158592554819
GATSL2,435,116,1.494054612145513e-81,9.972316517867252e-80,0.5649158592554819
GBAS,444,113,2.3293481564308354e-88,4.9974500876111835e-85,0.5867924528301887
GBX1,435,163,7.722558579898207e-58,1.9233397139786282e-56,0.47623661397246303
GCC1,435,164,2.0749823242362935e-57,4.938523699743369e-56,0.47434982151963284
GCK,418,109,2.485175798768662e-76,1.0849526205205747e-74,0.5474927757946626
GCNT7,176,44,8.71417724501764e-23,9.449062372972918e-22,0.23409824919258881
GDAP1L1,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
GDF15,179,49,1.9559085387783894e-21,1.6586016056111717e-20,0.23006969233384328
GDF5OS,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
GEMIN7,132,25,3.0672257704087235e-20,2.444989204883132e-19,0.19066802651708314
GET4,423,102,3.2185541898336736e-83,3.380157120484064e-81,0.569709331973483
GFRA4,175,43,5.78929572605286e-23,6.502890292734618e-22,0.23418323984361722
GGCT,430,105,4.4335448422142317e-85,1.7521835905361404e-82,0.576661567227605
GGT7,178,39,1.1698931672142e-25,1.945676144542952e-24,0.24713581506034338
GGTLC1,175,41,7.110286667792678e-24,9.269295588273476e-23,0.2379568247492776
GHRHR,429,107,2.2949409788303466e-83,2.9969933582673167e-81,0.5710861805201428
GIGYF1,431,153,1.2133420317083028e-60,3.8524250808023873e-59,0.48789733129355767
GIMAP2,433,163,3.8336957829131624e-57,9.02416404601454e-56,0.47263301036885946
GIMAP4,433,163,3.8336957829131624e-57,9.02416404601454e-56,0.47263301036885946
GIMAP6,433,163,3.8336957829131624e-57,9.02416404601454e-56,0.47263301036885946
GIMAP7,433,163,3.8336957829131624e-57,9.02416404601454e-56,0.47263301036885946
GIMAP8,434,163,1.302817760068134e-57,3.212761431970975e-56,0.47443481217066125
GINS1,179,43,4.8169822090044494e-24,6.570521236587541e-23,0.2413904470508244
GIPC1,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
GIPC3,180,45,2.0650194711785807e-23,2.475056856996004e-22,0.23941866394696587
GIPR,130,24,3.262900395596739e-20,2.592711012755123e-19,0.1889512153663097
GLCCI1,421,103,1.44615242756049e-81,9.739155675831137e-80,0.5642189359170491
GLI3,417,108,1.261758675891612e-76,5.556918414821181e-75,0.5475777664456909
GLTSCR1,130,24,3.262900395596739e-20,2.592711012755123e-19,0.1889512153663097
GLTSCR2,131,25,5.739294064696211e-20,4.498576109791634e-19,0.1888662247152813
GMFG,155,33,1.9008021373810237e-22,1.9197206791653137e-21,0.21701512833588305
GNA12,421,99,6.236905209788401e-84,1.1708230305075278e-81,0.5717661057283699
GNA15,183,44,1.1225390558000175e-24,1.7290555425645807e-23,0.24671086180520146
GNAI1,436,122,8.942478919797523e-79,4.374532521743296e-77,0.5553969063403026
GNAS,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
GNAT3,434,122,1.0680481740953396e-77,4.996868373384364e-76,0.551793302736699
GNG7,187,49,1.5894157628769264e-23,1.9662146562508799e-22,0.2444841067482577
GNGT1,437,144,7.686806374148646e-68,2.8225050886788356e-66,0.5156892741798402
GNRH2,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
GP6,143,28,1.0661537720783585e-21,9.271278140748574e-21,0.20482746897841236
GPATCH1,165,28,5.9077361824228175e-28,1.182965093168345e-26,0.24446710861805204
GPCPD1,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
GPI,166,29,1.1302403784187313e-27,2.2511870030626667e-26,0.24438211796702364
GPNMB,423,106,1.1753513913495992e-80,6.949380785546567e-79,0.5621621621621622
GPR108,174,45,8.014317579657137e-22,7.147210297582594e-21,0.22860785313615506
GPR141,424,108,4.5380572493614656e-80,2.4692950641634238e-78,0.5601903790583036
GPR22,430,157,2.2508886841661058e-58,6.079828463814133e-57,0.47854835968043513
GPR32,129,27,1.9346690496399675e-18,1.403616414854736e-17,0.18148903620601736
GPR37,430,161,1.2828818086075713e-56,2.8332822061277217e-55,0.4710011898691144
GPR4,131,24,1.7340811683718956e-20,1.4039046353967184e-19,0.19075301716811152
GPR85,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
GPX4,187,53,1.1685980287620487e-21,1.0138651181945955e-20,0.23693693693693693
GRAMD1A,164,28,1.1631383034528502e-27,2.3044869447565837e-26,0.2426653068162502
GRB10,425,105,2.591243838814021e-82,2.0374502602779562e-80,0.5676525582185958
GRID2IP,423,103,2.310744782523421e-82,1.8963259641495485e-80,0.5678225395206526
GRIFIN,422,100,7.176340590530854e-84,1.2679327410422631e-81,0.5716811150773415
GRIK5,143,31,3.292044910004934e-20,2.6117237431829953e-19,0.1991670916199218
GRIN2D,129,24,6.125101347381126e-20,4.776052545948585e-19,0.18714941356450793
GRIN3B,188,57,2.2881560693020297e-20,1.8415609779623731e-19,0.23119156892741796
GRM3,434,132,3.2222638189358105e-72,1.2376459854930435e-70,0.5329253782083971
GRM8,431,160,1.608562331086018e-57,3.9280307460568814e-56,0.47468978412374635
GRWD1,127,24,1.2384849961013726e-19,9.499268473672325e-19,0.1835458099609043
GSAP,435,119,7.01179893135635e-80,3.7341558989755197e-78,0.5592554818969913
GSX2,90,26,9.222312345586518e-10,6.3649212686589314e-09,0.11310555838857726
GTF2F1,168,45,2.8458416955479455e-20,2.27576414183914e-19,0.21779704232534425
GTF2I,436,114,3.0966075684724946e-83,3.3699168451681106e-81,0.5704912459629441
GTF2IRD1,436,112,2.2207837172847537e-84,5.0532924039670357e-82,0.5742648308686045
GTF2IRD2,435,114,1.1105394209399821e-82,9.47618239981628e-81,0.5686894441611423
GTF2IRD2P1,434,112,2.889720454485779e-83,3.16772421791733e-81,0.5706612272650009
GTPBP10,437,133,2.630758197725406e-73,1.062062543372047e-71,0.5364439911609722
GUSB,437,111,1.6097905832951666e-85,7.144769389455132e-83,0.5779534251232363
GYS1,127,25,6.86926531737918e-19,5.054513794042162e-18,0.18165901750807412
H2AFV,418,108,7.048480912994946e-77,3.198008651098432e-75,0.5493795682474927
HAMP,164,30,1.5690036663649413e-26,2.842376002589709e-25,0.23889172191058983
HAO1,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
HAR1A,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
HAS1,136,27,2.6424612253053234e-20,2.1176351484330495e-19,0.19410164881862996
HAUS5,162,30,5.886666498773573e-26,1.0103537997552173e-24,0.23528811830698626
HAUS8,178,46,1.9255646991997677e-22,1.9369143102868125e-21,0.23392826789053206
HBP1,430,157,2.2508886841661058e-58,6.079828463814133e-57,0.47854835968043513
HCK,182,40,2.685094063367021e-26,4.7891618341622235e-25,0.2524562298147204
HDAC9,423,104,8.614641198710445e-82,6.131501493944714e-80,0.5659357470678226
HEATR2,423,103,2.310744782523421e-82,1.8963259641495485e-80,0.5678225395206526
HECW1,421,110,2.330832821690817e-77,1.087094637147599e-75,0.5510113887472379
HELZ2,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
HEPACAM2,436,144,2.496072145032894e-67,8.967945328733014e-66,0.5138874723780384
HERPUD2,426,108,3.757846942416424e-81,2.371232999210498e-79,0.5637939826619072
HGF,433,124,4.352489330973627e-76,1.883737313330315e-74,0.5462179160292369
HIBADH,430,105,4.4335448422142317e-85,1.7521835905361404e-82,0.576661567227605
HIF3A,129,25,1.9951762697175294e-19,1.514841113175827e-18,0.18526262111167774
HIP1,438,117,1.1996470661910824e-82,1.0064971865954008e-80,0.5684344722080572
HIPK2,435,166,1.479583791794272e-56,3.2017852140009192e-55,0.47057623661397247
HIPK4,146,29,5.242488786255463e-22,4.853988692477469e-21,0.20834608193098758
HKR1,165,30,8.073838395699227e-27,1.523277701339334e-25,0.24069352371239167
HM13,180,40,9.832075142871e-26,1.647969916245945e-24,0.2488526262111168
HMHA1,187,54,2.897672525085579e-21,2.4216608782267794e-20,0.23505014448410674
HNF4A,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
HNRNPA2B1,427,105,2.059634940022537e-83,2.9180752386092887e-81,0.5712561618221996
HNRNPL,157,31,5.195876961634564e-24,7.061690516726505e-23,0.22439231684514704
HNRNPM,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
HNRNPUL1,139,29,4.0805733623906183e-20,3.225371092441174e-19,0.195733469318375
HOMER3,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
HOOK2,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
HOXA1,428,105,5.7604341010335985e-84,1.1708230305075278e-81,0.5730579636240014
